%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.transform.translation.x,field.transform.translation.y,field.transform.translation.z,field.transform.rotation.x,field.transform.rotation.y,field.transform.rotation.z,field.transform.rotation.w
1477484414923348416,2824,1477484414771790187,/Vision_sensor0,/mf7,-0.442230373621,-0.668615043163,2.84531569481,0.99845314342,-0.00645138137794,0.00919406549037,0.0544533346625
1477484415018794390,2825,1477484414846591234,/Vision_sensor0,/mf7,-0.441520512104,-0.667659878731,2.84120130539,0.998381123869,-0.00568557388829,0.00667690874084,0.0561981207364
1477484415100658839,2826,1477484414909516610,/Vision_sensor0,/mf7,-0.442382067442,-0.669023871422,2.84741973877,0.998437398215,-0.00602134111535,0.0108423182522,0.0544879730832
1477484415180356019,2827,1477484415060131459,/Vision_sensor0,/mf7,-0.441757023335,-0.667951583862,2.84213018417,0.998480663352,-0.00660667308915,0.00496028814612,0.0544803197012
1477484415302643925,2828,1477484415107832640,/Vision_sensor0,/mf7,-0.442230373621,-0.668615043163,2.84531569481,0.99845314342,-0.00645138137794,0.00919406549037,0.0544533346625
1477484415373856495,2829,1477484415244211242,/Vision_sensor0,/mf7,-0.44334885478,-0.670558452606,2.85436558723,0.998470977735,-0.00619700046387,0.0164137386422,0.0524202979569
1477484415491988129,2830,1477484415298823198,/Vision_sensor0,/mf7,-0.442902803421,-0.669937252998,2.85135626793,0.998535327865,-0.00633068465575,0.0120265674207,0.0523687072139
1477484415582865728,2831,1477484415440371107,/Vision_sensor0,/mf7,-0.441834568977,-0.668070316315,2.84331011772,0.998331481009,-0.00565110243047,0.00946485842461,0.0566810140009
1477484415650250502,2832,1477484415500962235,/Vision_sensor0,/mf7,-0.442230373621,-0.668615043163,2.84531569481,0.99845314342,-0.00645138137794,0.00919406549037,0.0544533346625
1477484415779322507,2833,1477484415570864012,/Vision_sensor0,/mf7,-0.442684024572,-0.669333875179,2.84838008881,0.998485192725,-0.00609702513003,0.0135874498162,0.052967224104
1477484415894286386,2834,1477484415747795815,/Vision_sensor0,/mf7,-0.442230373621,-0.668615043163,2.84531569481,0.99845314342,-0.00645138137794,0.00919406549037,0.0544533346625
1477484416002041141,2835,1477484415837595619,/Vision_sensor0,/mf7,-0.442828834057,-0.669823169708,2.85019659996,0.998690410753,-0.00726698762993,0.0073810279479,0.0501016424624
1477484416084808613,2836,1477484415900083344,/Vision_sensor0,/mf7,-0.442591786385,-0.669103085995,2.8477537632,0.998398496794,-0.00637585616528,0.0126002527838,0.0547817337538
1477484416182122616,2837,1477484415971842034,/Vision_sensor0,/mf7,-0.442591786385,-0.669103085995,2.8477537632,0.998398496794,-0.00637585616528,0.0126002527838,0.0547817337538
1477484416261065677,2838,1477484416047085821,/Vision_sensor0,/mf7,-0.442965120077,-0.669611632824,2.85027861595,0.998329801825,-0.00628252778603,0.0163205131722,0.055061514683
1477484416331976195,2839,1477484416171053786,/Vision_sensor0,/mf7,-0.442531943321,-0.669008255005,2.84734892845,0.998394817759,-0.00642310763295,0.0120139635938,0.0549745778605
1477484416443178192,2840,1477484416246109487,/Vision_sensor0,/mf7,-0.443045556545,-0.669947743416,2.85134601593,0.998461195018,-0.00495892346504,0.0144301836316,0.0533144122903
1477484416555362872,2841,1477484416385731330,/Vision_sensor0,/mf7,-0.44259044528,-0.669220626354,2.84824991226,0.998436987792,-0.00557019146534,0.00982216723647,0.0547364173211
1477484416651134254,2842,1477484416445719790,/Vision_sensor0,/mf7,-0.441580891609,-0.667930901051,2.84204053879,0.998511070203,-0.0062071683935,0.00376933721187,0.054063792528
1477484416712485849,2843,1477484416593670375,/Vision_sensor0,/mf7,-0.441096663475,-0.667077481747,2.83835864067,0.998405847361,-0.00579933498072,0.00305823323168,0.0560606153907
1477484416836332059,2844,1477484416653044995,/Vision_sensor0,/mf7,-0.441520512104,-0.667659878731,2.84120130539,0.998381123869,-0.00568557388829,0.00667690874084,0.0561981207364
1477484416935707790,2845,1477484416770816675,/Vision_sensor0,/mf7,-0.442306727171,-0.668907999992,2.84625244141,0.998589892391,-0.0069674230797,0.00626728706637,0.0522533584075
1477484417031951556,2846,1477484416831634203,/Vision_sensor0,/mf7,-0.443507581949,-0.670558154583,2.8543586731,0.998420615494,-0.00666668121642,0.0178136129276,0.0528631191552
1477484417137658809,2847,1477484416905946181,/Vision_sensor0,/mf7,-0.442567139864,-0.669232726097,2.8475921154,0.998559689395,-0.00597959041274,0.0124983918244,0.0518322640312
1477484417229809627,2848,1477484417051206490,/Vision_sensor0,/mf7,-0.442595183849,-0.669566750526,2.84937310219,0.998569702446,-0.00475251093989,0.0102633966317,0.0522554613517
1477484417300926460,2849,1477484417120019500,/Vision_sensor0,/mf7,-0.443099796772,-0.669909775257,2.85051965714,0.998599554471,-0.00696842166006,0.0135739327899,0.0506567968833
1477484417353710669,2850,1477484417191595114,/Vision_sensor0,/mf7,-0.442230373621,-0.668615043163,2.84531569481,0.99845314342,-0.00645138137794,0.00919406549037,0.0544533346625
1477484417460026426,2851,1477484417246787462,/Vision_sensor0,/mf7,-0.442443311214,-0.669120669365,2.84783291817,0.998442009869,-0.00597374616703,0.01142901262,0.0542885998894
1477484417563896253,2852,1477484417424617858,/Vision_sensor0,/mf7,-0.441520512104,-0.667659878731,2.84120130539,0.998381123869,-0.00568557388829,0.00667690874084,0.0561981207364
1477484417663069930,2853,1477484417507790577,/Vision_sensor0,/mf7,-0.441456854343,-0.667559564114,2.84077334404,0.998372944758,-0.00573538516798,0.00611055700181,0.0564023116046
1477484417759737064,2854,1477484417567308099,/Vision_sensor0,/mf7,-0.44334885478,-0.670558452606,2.85436558723,0.998470977735,-0.00619700046387,0.0164137386422,0.0524202979569
1477484417843575674,2855,1477484417637834747,/Vision_sensor0,/mf7,-0.442103266716,-0.66866672039,2.84446573257,0.998682413225,-0.00590696079762,0.00821641661151,0.0503094524131
1477484417951130808,2856,1477484417778638298,/Vision_sensor0,/mf7,-0.441757023335,-0.667951583862,2.84213018417,0.998480663352,-0.00660667308915,0.00496028814612,0.0544803197012
1477484418054422589,2857,1477484417835206987,/Vision_sensor0,/mf7,-0.442591786385,-0.669103085995,2.8477537632,0.998398496794,-0.00637585616528,0.0126002527838,0.0547817337538
1477484418153348069,2858,1477484417983142522,/Vision_sensor0,/mf7,-0.442230373621,-0.668615043163,2.84531569481,0.99845314342,-0.00645138137794,0.00919406549037,0.0544533346625
1477484418240761454,2859,1477484418047815702,/Vision_sensor0,/mf7,-0.441537767649,-0.668031096458,2.84175491333,0.99866687307,-0.00580007366227,0.00354281643723,0.0511690985362
1477484418327478165,2860,1477484418189408141,/Vision_sensor0,/mf7,-0.442440718412,-0.668989241123,2.84725427628,0.998419428977,-0.00543323334054,0.00859083162337,0.0552750291728
1477484418463657334,2861,1477484418243011122,/Vision_sensor0,/mf7,-0.441757023335,-0.667951583862,2.84213018417,0.998480663352,-0.00660667308915,0.00496028814612,0.0544803197012
1477484418613115399,2862,1477484418368743886,/Vision_sensor0,/mf7,-0.442443311214,-0.669120669365,2.84783291817,0.998442009869,-0.00597374616703,0.01142901262,0.0542885998894
1477484418750066097,2863,1477484418455441298,/Vision_sensor0,/mf7,-0.441520512104,-0.667659878731,2.84120130539,0.998381123869,-0.00568557388829,0.00667690874084,0.0561981207364
1477484418880781350,2864,1477484418655141451,/Vision_sensor0,/mf7,-0.443654805422,-0.670877099037,2.85536050797,0.998496698884,-0.00635171720813,0.019496840394,0.0508318586413
1477484418956169901,2865,1477484418744329005,/Vision_sensor0,/mf7,-0.441757023335,-0.667951583862,2.84213018417,0.998480663352,-0.00660667308915,0.00496028814612,0.0544803197012
1477484419036793759,2866,1477484418858502535,/Vision_sensor0,/mf7,-0.442230373621,-0.668615043163,2.84531569481,0.99845314342,-0.00645138137794,0.00919406549037,0.0544533346625
1477484419134828425,2867,1477484418928549575,/Vision_sensor0,/mf7,-0.441580891609,-0.667930901051,2.84204053879,0.998511070203,-0.0062071683935,0.00376933721187,0.054063792528
1477484419220963787,2868,1477484419042760687,/Vision_sensor0,/mf7,-0.441520512104,-0.667659878731,2.84120130539,0.998381123869,-0.00568557388829,0.00667690874084,0.0561981207364
1477484419302175900,2869,1477484419122377192,/Vision_sensor0,/mf7,-0.441757023335,-0.667951583862,2.84213018417,0.998480663352,-0.00660667308915,0.00496028814612,0.0544803197012
1477484419380736400,2870,1477484419191174882,/Vision_sensor0,/mf7,-0.442384600639,-0.668943405151,2.84635877609,0.99854785566,-0.00612030569715,0.010727168156,0.052437088809
1477484419487284614,2871,1477484419283819286,/Vision_sensor0,/mf7,-0.443299382925,-0.670482933521,2.85336661339,0.998650474698,-0.00712837937231,0.0117525900656,0.0500827953796
1477484419586514138,2872,1477484419368171616,/Vision_sensor0,/mf7,-0.441926747561,-0.668215930462,2.84393191338,0.998340041071,-0.00557821656667,0.0103283668343,0.0563857985708
1477484419665026582,2873,1477484419523683120,/Vision_sensor0,/mf7,-0.442230373621,-0.668615043163,2.84531569481,0.99845314342,-0.00645138137794,0.00919406549037,0.0544533346625
1477484419777722271,2874,1477484419582677697,/Vision_sensor0,/mf7,-0.441834568977,-0.668070316315,2.84331011772,0.998331481009,-0.00565110243047,0.00946485842461,0.0566810140009
1477484419879641300,2875,1477484419710169823,/Vision_sensor0,/mf7,-0.442105799913,-0.66850233078,2.84447813034,0.998522844682,-0.00633582020135,0.00810318004314,0.053351012205
1477484419978538903,2876,1477484419772338508,/Vision_sensor0,/mf7,-0.442531943321,-0.669008255005,2.84734892845,0.998394817759,-0.00642310763295,0.0120139635938,0.0549745778605
1477484420077744740,2877,1477484419909240760,/Vision_sensor0,/mf7,-0.442778348923,-0.669569253922,2.84942817688,0.99855582442,-0.00682042491626,0.0105718574304,0.0522300542035
1477484420177789955,2878,1477484419969268743,/Vision_sensor0,/mf7,-0.442285448313,-0.668698132038,2.84634780884,0.99828080573,-0.00550073216754,0.0137149569671,0.0567192510522
1477484420282656434,2879,1477484420111703131,/Vision_sensor0,/mf7,-0.442230373621,-0.668615043163,2.84531569481,0.99845314342,-0.00645138137794,0.00919406549037,0.0544533346625
1477484420345908003,2880,1477484420169257179,/Vision_sensor0,/mf7,-0.441926747561,-0.668215930462,2.84393191338,0.998340041071,-0.00557821656667,0.0103283668343,0.0563857985708
1477484420435165370,2881,1477484420253420029,/Vision_sensor0,/mf7,-0.441520512104,-0.667659878731,2.84120130539,0.998381123869,-0.00568557388829,0.00667690874084,0.0561981207364
1477484420486637313,2882,1477484420317320440,/Vision_sensor0,/mf7,-0.442828834057,-0.669823169708,2.85019659996,0.998690410753,-0.00726698762993,0.0073810279479,0.0501016424624
1477484420597001145,2883,1477484420430208548,/Vision_sensor0,/mf7,-0.442323416471,-0.668846547604,2.84594559669,0.998543132573,-0.00616760247144,0.010139062097,0.052638010693
1477484420703750178,2884,1477484420551690581,/Vision_sensor0,/mf7,-0.442069619894,-0.66861552,2.84531950951,0.998490826432,-0.00605025604808,0.00801314203853,0.0539930814681
1477484420811119091,2885,1477484420640945960,/Vision_sensor0,/mf7,-0.442384600639,-0.668943405151,2.84635877609,0.99854785566,-0.00612030569715,0.010727168156,0.052437088809
1477484420917107060,2886,1477484420698446748,/Vision_sensor0,/mf7,-0.442965120077,-0.669611632824,2.85027861595,0.998329801825,-0.00628252778603,0.0163205131722,0.055061514683
1477484421019924881,2887,1477484420850283641,/Vision_sensor0,/mf7,-0.442591786385,-0.669103085995,2.8477537632,0.998398496794,-0.00637585616528,0.0126002527838,0.0547817337538
